block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
5	8	978	DONE	20200924T003225.675565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2851482920	Dict(image:Box(7, 7, 3))	8
5	8	979	DONE	20200924T003225.719565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3430209405	Dict(image:Box(7, 7, 3))	8
5	8	980	DONE	20200924T003225.769083	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	229440860	Dict(image:Box(7, 7, 3))	9
5	8	981	DONE	20200924T003225.823082	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9607142857142857	469408275	Dict(image:Box(7, 7, 3))	11
5	8	982	DONE	20200924T003225.873083	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	1466942838	Dict(image:Box(7, 7, 3))	9
5	8	983	DONE	20200924T003225.920084	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	3684309498	Dict(image:Box(7, 7, 3))	9
5	8	984	DONE	20200924T003225.968085	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	36871428	Dict(image:Box(7, 7, 3))	9
5	8	985	DONE	20200924T003226.030129	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9535714285714285	2979048231	Dict(image:Box(7, 7, 3))	13
5	8	986	DONE	20200924T003226.180131	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	2640435194	Dict(image:Box(7, 7, 3))	10
5	8	987	DONE	20200924T003226.227863	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1177762765	Dict(image:Box(7, 7, 3))	8
5	8	988	DONE	20200924T003226.273864	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1050190020	Dict(image:Box(7, 7, 3))	8
5	8	989	DONE	20200924T003226.318865	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3265717280	Dict(image:Box(7, 7, 3))	8
5	8	990	DONE	20200924T003226.366867	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3690107315	Dict(image:Box(7, 7, 3))	8
5	8	991	DONE	20200924T003226.411862	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2599613637	Dict(image:Box(7, 7, 3))	8
5	8	992	DONE	20200924T003226.456861	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	536536892	Dict(image:Box(7, 7, 3))	8
5	8	993	DONE	20200924T003226.518862	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9535714285714285	1591219698	Dict(image:Box(7, 7, 3))	13
5	8	994	DONE	20200924T003226.566862	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	1350907433	Dict(image:Box(7, 7, 3))	9
5	8	995	DONE	20200924T003226.612862	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	3011216289	Dict(image:Box(7, 7, 3))	9
5	8	996	DONE	20200924T003226.658864	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1601364252	Dict(image:Box(7, 7, 3))	8
5	8	997	DONE	20200924T003226.705862	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	3374540724	Dict(image:Box(7, 7, 3))	9
5	8	998	DONE	20200924T003226.751379	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3687062955	Dict(image:Box(7, 7, 3))	8
5	8	999	DONE	20200924T003226.795381	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	4175441200	Dict(image:Box(7, 7, 3))	8
5	8	1000	DONE	20200924T003226.839381	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2257873265	Dict(image:Box(7, 7, 3))	8
5	8	1001	DONE	20200924T003226.885382	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	3489438171	Dict(image:Box(7, 7, 3))	9
5	8	1002	DONE	20200924T003226.937382	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1408709775	Dict(image:Box(7, 7, 3))	8
5	8	1003	DONE	20200924T003226.986898	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	2230331204	Dict(image:Box(7, 7, 3))	9
5	8	1004	DONE	20200924T003227.042898	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9607142857142857	3043213444	Dict(image:Box(7, 7, 3))	11
5	8	1005	DONE	20200924T003227.088898	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	488424902	Dict(image:Box(7, 7, 3))	8
5	8	1006	DONE	20200924T003227.140898	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9571428571428572	2706221231	Dict(image:Box(7, 7, 3))	12
5	8	1007	DONE	20200924T003227.186896	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	41482668	Dict(image:Box(7, 7, 3))	8
5	8	1008	DONE	20200924T003227.335897	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	3351182234	Dict(image:Box(7, 7, 3))	9
5	8	1009	DONE	20200924T003227.379952	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2141584967	Dict(image:Box(7, 7, 3))	8
5	8	1010	DONE	20200924T003227.427955	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	1104322761	Dict(image:Box(7, 7, 3))	9
5	8	1011	DONE	20200924T003227.471950	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	474365312	Dict(image:Box(7, 7, 3))	8
5	8	1012	DONE	20200924T003227.518952	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	155669732	Dict(image:Box(7, 7, 3))	8
